latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
10.579965,122.61905,157.0,28800,Asia/Manila,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (m/s),wind_direction_10m (°)
2022-11-03T11:00,28.9,78,0.10,4.34,26
2022-11-03T12:00,29.2,76,0.20,4.12,23
2022-11-03T13:00,29.5,74,0.20,4.05,40
2022-11-03T14:00,28.8,78,0.60,3.19,49
2022-11-03T15:00,28.5,77,1.10,2.55,45
2022-11-03T16:00,28.0,83,0.00,2.40,45
2022-11-03T17:00,27.2,86,0.00,2.38,22
2022-11-03T18:00,26.6,87,0.00,2.97,20
2022-11-03T19:00,26.9,83,0.00,3.68,22
2022-11-03T20:00,26.6,85,0.00,3.67,11
2022-11-03T21:00,26.6,86,0.00,3.89,18
2022-11-03T22:00,26.2,90,0.00,3.26,18
2022-11-03T23:00,26.1,90,0.00,3.38,19
2022-11-04T00:00,25.9,91,0.00,3.29,20
2022-11-04T01:00,25.6,92,0.00,3.10,15
2022-11-04T02:00,25.4,93,0.00,3.61,14
2022-11-04T03:00,25.4,92,0.00,4.57,10
2022-11-04T04:00,25.5,91,0.00,4.32,13
2022-11-04T05:00,25.5,91,0.00,3.93,15
2022-11-04T06:00,25.4,93,0.00,3.96,10
2022-11-04T07:00,26.5,87,0.00,5.11,23
2022-11-04T08:00,27.8,82,0.00,5.64,27
2022-11-04T09:00,28.7,79,0.00,6.04,39
2022-11-04T10:00,29.0,78,0.00,6.16,36
2022-11-04T11:00,29.2,78,0.30,5.99,28
2022-11-04T12:00,29.5,75,0.00,6.09,30
2022-11-04T13:00,29.6,74,0.00,6.04,27
2022-11-04T14:00,29.5,73,0.00,5.19,28
2022-11-04T15:00,29.0,77,0.00,3.96,47
2022-11-04T16:00,28.3,80,0.00,3.30,55
2022-11-04T17:00,27.5,83,0.00,3.33,41
2022-11-04T18:00,27.0,83,0.00,3.18,44
2022-11-04T19:00,26.8,83,0.00,3.50,37
2022-11-04T20:00,27.0,81,0.00,4.44,23
2022-11-04T21:00,26.9,84,0.00,4.33,19
2022-11-04T22:00,26.5,86,0.00,3.96,16
2022-11-04T23:00,26.0,89,0.00,3.81,14
2022-11-05T00:00,25.9,90,0.00,4.09,22
2022-11-05T01:00,25.9,89,0.00,4.39,24
2022-11-05T02:00,25.5,91,0.00,4.53,22
2022-11-05T03:00,25.5,91,0.00,4.30,25
2022-11-05T04:00,25.1,90,0.10,4.61,30
2022-11-05T05:00,25.1,91,0.10,4.79,29
2022-11-05T06:00,25.0,91,0.00,4.21,28
2022-11-05T07:00,26.1,87,0.00,5.20,30
2022-11-05T08:00,27.2,83,0.00,5.42,30
2022-11-05T09:00,28.1,80,0.00,5.28,29
2022-11-05T10:00,28.9,77,0.00,5.05,34
2022-11-05T11:00,29.3,76,0.00,5.22,36
2022-11-05T12:00,29.5,77,0.00,4.91,33
2022-11-05T13:00,29.5,77,0.00,4.92,29
2022-11-05T14:00,29.4,77,0.20,4.94,32
2022-11-05T15:00,28.6,79,0.00,4.55,19
2022-11-05T16:00,27.5,81,1.30,4.74,18
2022-11-05T17:00,26.0,89,0.00,3.77,11
2022-11-05T18:00,25.9,89,0.00,3.26,11
2022-11-05T19:00,25.9,90,0.00,3.69,13
2022-11-05T20:00,25.6,91,0.00,3.81,357
2022-11-05T21:00,25.5,89,0.00,4.21,4
2022-11-05T22:00,25.5,90,0.00,4.85,14
2022-11-05T23:00,24.8,91,0.00,5.46,14
2022-11-06T00:00,24.2,92,0.00,5.38,10
2022-11-06T01:00,24.3,92,0.00,4.53,6
2022-11-06T02:00,23.9,93,0.00,4.54,14
2022-11-06T03:00,23.9,92,0.00,3.86,10
2022-11-06T04:00,24.0,92,0.00,4.34,8
2022-11-06T05:00,23.9,92,0.00,4.00,3
2022-11-06T06:00,24.0,94,0.00,3.96,10
2022-11-06T07:00,25.3,90,0.00,4.68,20
2022-11-06T08:00,26.6,87,0.00,5.09,20
2022-11-06T09:00,27.6,84,0.00,5.00,20
2022-11-06T10:00,28.6,81,0.00,4.92,24
2022-11-06T11:00,28.7,81,0.00,5.10,26
2022-11-06T12:00,29.1,80,0.10,4.61,27
2022-11-06T13:00,29.2,77,0.10,4.92,27
2022-11-06T14:00,28.4,81,2.70,4.70,27
2022-11-06T15:00,27.7,83,2.70,5.02,43
2022-11-06T16:00,26.7,88,0.40,5.55,34
2022-11-06T17:00,26.0,91,0.00,4.92,24
2022-11-06T18:00,26.0,88,0.00,4.33,19
2022-11-06T19:00,26.0,87,0.00,4.35,23
2022-11-06T20:00,26.5,87,0.00,4.53,22
2022-11-06T21:00,26.8,86,0.00,4.56,26
2022-11-06T22:00,26.5,88,0.00,4.40,21
2022-11-06T23:00,26.4,87,0.00,4.18,17
2022-11-07T00:00,25.2,91,0.00,4.12,6
2022-11-07T01:00,24.8,93,0.00,4.53,354
2022-11-07T02:00,24.5,95,0.00,3.81,357
2022-11-07T03:00,24.3,95,0.00,3.50,358
2022-11-07T04:00,24.4,95,0.00,3.63,8
2022-11-07T05:00,24.4,96,0.00,3.89,18
2022-11-07T06:00,24.8,94,0.00,3.98,12
2022-11-07T07:00,26.1,89,0.00,4.75,22
2022-11-07T08:00,27.1,86,0.00,5.00,16
2022-11-07T09:00,28.1,82,0.10,5.23,26
2022-11-07T10:00,29.0,78,0.20,4.89,31
2022-11-07T11:00,29.2,77,0.20,4.94,36
2022-11-07T12:00,28.6,79,1.00,4.47,40
2022-11-07T13:00,28.3,81,0.50,4.69,40
2022-11-07T14:00,28.2,78,1.30,5.32,28
2022-11-07T15:00,27.4,80,2.90,5.39,40
2022-11-07T16:00,26.6,87,0.00,4.74,28
2022-11-07T17:00,26.1,90,0.00,4.05,20
2022-11-07T18:00,25.8,91,0.00,3.59,13
2022-11-07T19:00,25.5,90,0.00,3.18,13
2022-11-07T20:00,25.1,90,0.00,3.70,52
2022-11-07T21:00,25.5,87,0.00,3.61,19
2022-11-07T22:00,25.4,90,0.00,2.94,18
2022-11-07T23:00,25.0,93,0.00,3.51,5
2022-11-08T00:00,24.6,93,0.00,3.90,1
2022-11-08T01:00,24.7,93,0.00,4.83,13
2022-11-08T02:00,25.0,93,0.00,3.98,25
2022-11-08T03:00,24.9,94,0.00,4.53,22
2022-11-08T04:00,24.6,94,0.00,3.60,358
2022-11-08T05:00,24.2,95,0.00,4.00,359
2022-11-08T06:00,24.5,94,0.00,4.08,11
2022-11-08T07:00,26.0,89,0.00,4.54,14
2022-11-08T08:00,26.9,88,0.00,4.08,11
2022-11-08T09:00,28.2,82,0.00,5.28,25
2022-11-08T10:00,29.0,78,0.10,4.88,28
2022-11-08T11:00,29.1,80,0.10,5.00,37
2022-11-08T12:00,28.0,80,4.90,5.45,43
2022-11-08T13:00,27.4,84,0.20,5.50,25
2022-11-08T14:00,27.9,83,0.30,4.46,48
2022-11-08T15:00,27.6,83,0.50,3.90,23
2022-11-08T16:00,27.5,82,0.00,5.02,43
2022-11-08T17:00,26.6,86,0.00,3.97,49
2022-11-08T18:00,26.1,88,0.00,3.92,38
2022-11-08T19:00,26.0,89,0.10,3.61,34
2022-11-08T20:00,26.5,87,0.00,3.40,24
2022-11-08T21:00,26.5,88,0.00,4.03,23
2022-11-08T22:00,26.2,89,0.00,4.09,22
2022-11-08T23:00,25.7,91,0.00,3.98,12
2022-11-09T00:00,25.2,93,0.00,4.00,13
2022-11-09T01:00,25.4,93,0.00,4.39,12
2022-11-09T02:00,25.2,93,0.00,4.28,11
2022-11-09T03:00,24.9,94,0.00,4.00,1
2022-11-09T04:00,24.7,95,0.00,4.00,3
2022-11-09T05:00,24.5,96,0.10,3.62,6
2022-11-09T06:00,24.2,97,0.10,3.81,3
2022-11-09T07:00,25.4,93,0.10,4.22,5
2022-11-09T08:00,26.8,89,0.10,4.71,12
2022-11-09T09:00,27.8,83,0.00,4.57,23
2022-11-09T10:00,29.2,77,0.10,5.01,26
2022-11-09T11:00,29.4,77,0.10,5.56,30
2022-11-09T12:00,29.4,77,0.20,5.50,37
2022-11-09T13:00,28.7,76,0.60,6.50,31
2022-11-09T14:00,28.0,84,0.00,5.54,20
2022-11-09T15:00,27.5,84,0.00,5.41,25
2022-11-09T16:00,27.1,85,0.00,5.33,30
2022-11-09T17:00,26.5,87,0.00,4.80,36
2022-11-09T18:00,26.6,85,0.00,4.92,27
2022-11-09T19:00,27.0,83,0.00,5.49,33
2022-11-09T20:00,26.0,88,0.00,5.20,23
2022-11-09T21:00,26.4,87,0.00,5.19,28
2022-11-09T22:00,25.6,89,0.00,6.04,24
2022-11-09T23:00,25.4,91,0.00,5.19,28
2022-11-10T00:00,25.4,91,0.00,4.71,12
2022-11-10T01:00,25.1,92,0.10,4.63,6
2022-11-10T02:00,24.8,94,0.10,4.64,7
2022-11-10T03:00,25.0,94,0.00,4.56,15
2022-11-10T04:00,24.9,93,0.00,4.23,7
2022-11-10T05:00,24.6,94,0.00,4.12,6
2022-11-10T06:00,24.9,94,0.00,4.02,6
2022-11-10T07:00,26.0,90,0.10,4.55,19
2022-11-10T08:00,27.4,84,0.50,5.98,21
2022-11-10T09:00,28.6,77,0.10,5.83,31
2022-11-10T10:00,28.9,75,1.30,6.28,31
2022-11-10T11:00,28.8,79,0.10,6.28,31
2022-11-10T12:00,29.0,75,0.30,7.16,28
2022-11-10T13:00,28.8,79,0.30,6.58,28
2022-11-10T14:00,28.7,76,0.20,6.31,27
2022-11-10T15:00,28.4,78,0.00,6.85,29
2022-11-10T16:00,28.3,80,0.00,6.19,34
2022-11-10T17:00,27.0,85,0.00,5.78,30
2022-11-10T18:00,26.4,86,0.00,5.46,24
2022-11-10T19:00,26.2,87,0.00,5.26,21
2022-11-10T20:00,26.1,87,0.00,5.19,16
2022-11-10T21:00,26.0,87,0.00,5.32,28
2022-11-10T22:00,25.5,90,0.00,5.06,18
2022-11-10T23:00,25.4,89,0.00,5.38,18
2022-11-11T00:00,24.5,92,0.00,5.35,8
2022-11-11T01:00,24.3,92,0.00,5.20,1
2022-11-11T02:00,24.6,92,0.10,4.93,6
2022-11-11T03:00,24.8,93,0.20,3.85,9
2022-11-11T04:00,24.6,95,0.00,4.37,11
2022-11-11T05:00,24.9,94,0.30,4.14,8
2022-11-11T06:00,24.9,95,0.10,3.98,12
2022-11-11T07:00,25.4,94,0.20,3.96,10
2022-11-11T08:00,27.1,85,0.00,5.46,24
2022-11-11T09:00,28.6,78,0.00,5.69,34
2022-11-11T10:00,29.2,72,0.20,5.44,36
2022-11-11T11:00,29.0,75,1.00,5.44,36
2022-11-11T12:00,29.0,75,2.30,5.88,35
2022-11-11T13:00,28.9,80,0.70,5.49,33
2022-11-11T14:00,28.4,79,2.00,5.35,33
2022-11-11T15:00,28.1,83,5.40,5.26,39
2022-11-11T16:00,27.2,84,1.60,5.19,28
2022-11-11T17:00,26.0,91,0.20,4.27,16
2022-11-11T18:00,25.6,92,0.00,4.30,12
2022-11-11T19:00,25.6,92,0.00,4.37,11
2022-11-11T20:00,26.1,90,0.00,3.71,3
2022-11-11T21:00,26.0,91,0.00,3.82,6
2022-11-11T22:00,25.7,92,0.00,4.01,4
2022-11-11T23:00,25.5,92,0.00,3.90,1
2022-11-12T00:00,25.4,93,0.00,3.91,3
2022-11-12T01:00,25.2,94,0.00,4.00,3
2022-11-12T02:00,25.0,95,0.00,4.00,3
2022-11-12T03:00,25.0,95,0.00,4.12,6
2022-11-12T04:00,24.7,97,0.00,3.61,5
2022-11-12T05:00,24.7,97,0.00,4.04,9
2022-11-12T06:00,25.1,95,0.00,4.40,17
2022-11-12T07:00,26.4,89,0.00,5.50,25
2022-11-12T08:00,27.7,83,0.10,6.57,33
2022-11-12T09:00,28.5,80,0.00,6.41,31
2022-11-12T10:00,29.3,77,0.00,6.56,38
2022-11-12T11:00,29.3,78,1.20,6.21,33
2022-11-12T12:00,29.7,77,0.60,5.80,32
2022-11-12T13:00,29.7,76,0.00,5.91,24
2022-11-12T14:00,29.5,77,0.00,5.37,27
2022-11-12T15:00,29.0,79,0.00,5.15,24
2022-11-12T16:00,28.4,81,0.00,5.23,26
2022-11-12T17:00,27.6,85,0.00,5.05,27
2022-11-12T18:00,27.4,85,0.00,5.01,26
2022-11-12T19:00,27.4,85,0.00,5.25,31
2022-11-12T20:00,27.5,82,0.00,4.57,29
2022-11-12T21:00,27.5,84,0.00,4.25,30
2022-11-12T22:00,27.0,86,0.00,4.10,34
2022-11-12T23:00,26.8,89,0.00,4.21,28
2022-11-13T00:00,26.6,87,0.00,3.98,25
2022-11-13T01:00,25.9,91,0.00,4.30,12
2022-11-13T02:00,25.5,93,0.00,4.59,11
2022-11-13T03:00,25.5,92,0.00,4.88,15
2022-11-13T04:00,25.6,91,0.00,4.88,23
2022-11-13T05:00,25.7,91,0.00,4.92,27
2022-11-13T06:00,25.8,90,0.00,4.70,27
2022-11-13T07:00,26.8,87,0.00,5.47,31
2022-11-13T08:00,28.0,82,0.00,5.83,31
2022-11-13T09:00,29.0,78,0.00,5.86,37
2022-11-13T10:00,29.6,75,0.00,6.24,35
2022-11-13T11:00,30.0,74,0.00,6.57,33
2022-11-13T12:00,30.0,73,0.00,6.40,29
2022-11-13T13:00,29.8,74,0.00,6.18,29
2022-11-13T14:00,29.5,76,0.00,6.09,30
2022-11-13T15:00,29.0,79,0.00,6.23,30
2022-11-13T16:00,28.3,82,0.00,6.23,30
2022-11-13T17:00,27.6,84,0.00,5.91,28
2022-11-13T18:00,27.3,84,0.00,6.09,30
2022-11-13T19:00,27.0,85,0.00,5.82,29
2022-11-13T20:00,27.4,83,0.00,5.15,24
2022-11-13T21:00,26.9,85,0.00,5.00,16
2022-11-13T22:00,26.2,88,0.00,4.73,6
2022-11-13T23:00,25.4,90,0.00,4.50,3
2022-11-14T00:00,25.0,91,0.00,4.72,5
2022-11-14T01:00,24.7,94,0.00,4.83,6
2022-11-14T02:00,24.7,94,0.00,4.50,3
2022-11-14T03:00,24.6,96,0.00,4.53,6
2022-11-14T04:00,25.5,90,0.00,5.31,20
2022-11-14T05:00,25.7,85,0.00,5.96,35
2022-11-14T06:00,25.5,86,0.00,5.82,35
2022-11-14T07:00,26.1,87,0.00,6.28,31
2022-11-14T08:00,27.7,83,0.00,6.33,31
2022-11-14T09:00,28.5,80,0.00,6.46,35
2022-11-14T10:00,29.5,75,0.00,7.34,38
2022-11-14T11:00,29.8,75,0.00,7.70,38
2022-11-14T12:00,29.7,75,0.00,7.77,32
2022-11-14T13:00,29.6,76,0.00,7.58,31
2022-11-14T14:00,29.5,77,0.00,7.31,30
2022-11-14T15:00,29.2,78,0.00,6.85,29
2022-11-14T16:00,28.6,81,0.00,6.44,26
2022-11-14T17:00,27.9,83,0.00,6.08,27
2022-11-14T18:00,27.6,82,0.00,6.17,25
2022-11-14T19:00,27.0,85,0.00,5.15,24
2022-11-14T20:00,26.9,83,0.00,4.81,12
2022-11-14T21:00,26.8,84,0.00,4.81,17
2022-11-14T22:00,26.5,86,0.00,4.20,12
2022-11-14T23:00,25.9,90,0.00,3.96,10
2022-11-15T00:00,25.1,92,0.00,4.31,356
2022-11-15T01:00,24.9,93,0.00,5.01,3
2022-11-15T02:00,24.9,93,0.00,4.94,7
2022-11-15T03:00,24.8,93,0.00,5.22,12
2022-11-15T04:00,24.9,92,0.00,5.26,14
2022-11-15T05:00,25.0,91,0.00,4.74,18
2022-11-15T06:00,25.2,90,0.00,4.84,18
2022-11-15T07:00,26.0,88,0.00,5.64,25
2022-11-15T08:00,27.5,83,0.00,6.40,27
2022-11-15T09:00,28.5,79,0.00,6.31,29
2022-11-15T10:00,29.0,78,0.00,6.28,31
2022-11-15T11:00,29.6,77,0.10,6.44,33
2022-11-15T12:00,29.6,79,0.40,6.31,29
2022-11-15T13:00,29.5,78,0.10,6.56,21
2022-11-15T14:00,29.4,78,0.00,5.91,28
2022-11-15T15:00,28.9,79,1.20,5.92,30
2022-11-15T16:00,28.2,81,0.10,6.11,32
2022-11-15T17:00,27.8,83,0.00,5.30,32
2022-11-15T18:00,26.5,86,0.00,6.22,24
2022-11-15T19:00,26.0,87,0.00,6.66,33
2022-11-15T20:00,27.5,82,0.00,4.74,28
2022-11-15T21:00,27.0,84,0.00,4.48,24
2022-11-15T22:00,26.5,85,0.00,4.46,16
2022-11-15T23:00,25.0,91,0.10,4.90,12
2022-11-16T00:00,25.4,91,0.10,5.00,16
2022-11-16T01:00,24.9,91,0.00,6.14,19
2022-11-16T02:00,24.5,94,0.10,5.20,1
2022-11-16T03:00,24.3,94,0.00,5.26,9
2022-11-16T04:00,23.9,94,0.10,5.26,14
2022-11-16T05:00,24.0,95,0.00,4.92,5
2022-11-16T06:00,23.6,96,0.00,4.60,360
2022-11-16T07:00,25.0,91,0.10,5.29,15
2022-11-16T08:00,26.9,85,0.00,5.98,21
2022-11-16T09:00,27.9,81,0.00,6.17,27
2022-11-16T10:00,28.8,78,0.00,6.31,29
2022-11-16T11:00,28.8,81,0.10,6.26,25
2022-11-16T12:00,29.5,77,0.10,5.87,23
2022-11-16T13:00,28.5,77,2.10,6.16,36
2022-11-16T14:00,28.3,81,0.10,6.80,24
2022-11-16T15:00,27.9,83,0.00,6.81,30
2022-11-16T16:00,26.3,87,3.60,6.62,27
2022-11-16T17:00,26.0,88,0.00,5.95,25
2022-11-16T18:00,25.9,88,0.00,6.45,19
2022-11-16T19:00,25.6,89,0.00,5.64,25
2022-11-16T20:00,25.4,91,0.00,5.43,6
2022-11-16T21:00,25.0,91,0.00,4.85,8
2022-11-16T22:00,25.2,92,0.00,5.17,15
2022-11-16T23:00,25.5,92,0.00,5.30,11
2022-11-17T00:00,25.5,92,0.00,5.53,13
2022-11-17T01:00,25.3,91,0.00,5.49,10
2022-11-17T02:00,25.0,93,0.00,5.16,9
2022-11-17T03:00,25.0,93,0.00,4.96,9
2022-11-17T04:00,25.0,93,0.00,4.78,16
2022-11-17T05:00,25.2,92,0.00,4.54,14
2022-11-17T06:00,25.1,92,0.00,4.83,13
2022-11-17T07:00,26.1,89,0.00,5.44,17
2022-11-17T08:00,27.0,86,0.00,5.60,19
2022-11-17T09:00,28.0,81,0.00,5.65,23
2022-11-17T10:00,29.1,76,0.00,5.77,34
2022-11-17T11:00,29.8,73,0.00,5.70,38
2022-11-17T12:00,30.0,72,0.00,6.24,35
2022-11-17T13:00,29.6,75,1.20,6.24,32
2022-11-17T14:00,29.0,76,0.00,6.60,32
2022-11-17T15:00,27.9,79,0.00,7.27,34
2022-11-17T16:00,27.0,85,0.00,6.26,25
2022-11-17T17:00,26.5,85,0.10,5.83,22
2022-11-17T18:00,26.2,85,0.10,5.59,29
2022-11-17T19:00,25.9,88,0.10,5.55,23
2022-11-17T20:00,25.1,91,0.10,5.12,6
2022-11-17T21:00,25.0,91,0.00,4.83,6
2022-11-17T22:00,24.9,93,0.00,5.07,15
2022-11-17T23:00,25.2,91,0.00,5.25,18
2022-11-18T00:00,24.8,93,0.30,5.43,13
2022-11-18T01:00,24.5,94,0.10,5.05,8
2022-11-18T02:00,24.5,95,0.00,5.32,16
2022-11-18T03:00,25.0,92,0.20,5.68,26
2022-11-18T04:00,25.2,91,0.10,5.88,35
2022-11-18T05:00,25.2,90,0.20,5.02,31
2022-11-18T06:00,25.1,91,0.30,5.05,27
2022-11-18T07:00,25.6,91,0.20,5.46,26
2022-11-18T08:00,25.9,91,1.30,5.28,25
2022-11-18T09:00,27.0,85,0.40,6.07,33
2022-11-18T10:00,26.7,88,0.30,6.31,27
2022-11-18T11:00,26.5,89,0.20,6.28,31
2022-11-18T12:00,26.7,88,0.20,6.77,34
2022-11-18T13:00,26.5,87,0.40,6.05,34
2022-11-18T14:00,26.7,86,0.20,5.52,32
2022-11-18T15:00,26.6,87,0.10,5.27,33
2022-11-18T16:00,26.2,88,0.30,4.60,34
2022-11-18T17:00,25.9,90,0.40,4.48,29
2022-11-18T18:00,25.8,89,0.20,4.74,28
2022-11-18T19:00,25.7,88,0.00,4.96,34
2022-11-18T20:00,25.5,90,0.40,3.48,18
2022-11-18T21:00,25.7,89,0.10,3.23,16
2022-11-18T22:00,25.4,92,0.00,3.32,16
2022-11-18T23:00,25.1,94,0.00,3.42,15
2022-11-19T00:00,25.0,94,0.00,3.34,9
2022-11-19T01:00,24.5,97,0.00,3.90,1
2022-11-19T02:00,24.4,97,0.00,4.32,5
2022-11-19T03:00,24.1,97,0.00,4.52,5
2022-11-19T04:00,24.1,94,0.00,3.69,13
2022-11-19T05:00,24.5,94,0.00,3.76,17
2022-11-19T06:00,24.5,92,0.00,4.14,20
2022-11-19T07:00,25.2,91,0.00,4.66,23
2022-11-19T08:00,25.5,88,0.10,4.49,32
2022-11-19T09:00,25.5,91,1.10,4.05,16
2022-11-19T10:00,25.8,88,0.40,4.40,17
2022-11-19T11:00,27.3,81,0.20,4.02,35
2022-11-19T12:00,27.2,80,0.40,3.49,27
2022-11-19T13:00,27.0,83,0.00,3.29,20
2022-11-19T14:00,27.0,82,0.60,2.88,34
2022-11-19T15:00,25.8,91,5.10,2.68,63
2022-11-19T16:00,25.2,93,1.90,3.08,36
2022-11-19T17:00,24.8,95,0.80,2.77,26
2022-11-19T18:00,24.8,95,0.40,2.42,7
2022-11-19T19:00,24.6,96,0.50,2.84,10
2022-11-19T20:00,24.8,96,0.10,2.16,347
2022-11-19T21:00,24.8,96,0.00,1.92,351
2022-11-19T22:00,24.7,96,0.20,1.46,344
2022-11-19T23:00,24.4,98,0.40,1.34,333
2022-11-20T00:00,24.1,98,0.00,1.41,352
2022-11-20T01:00,24.0,97,0.00,1.30,356
2022-11-20T02:00,23.8,98,0.00,1.10,360
2022-11-20T03:00,23.5,99,0.00,0.92,347
2022-11-20T04:00,23.4,99,0.00,1.32,351
2022-11-20T05:00,23.4,100,0.00,1.75,347
2022-11-20T06:00,23.4,100,0.00,2.11,355
2022-11-20T07:00,25.0,96,0.00,2.40,2
2022-11-20T08:00,26.7,91,0.00,2.43,9
2022-11-20T09:00,28.0,83,0.00,2.73,24
2022-11-20T10:00,28.9,78,0.00,2.77,26
2022-11-20T11:00,29.3,74,0.00,3.64,37
2022-11-20T12:00,28.9,74,0.00,3.67,29
2022-11-20T13:00,29.1,74,0.10,4.31,44
2022-11-20T14:00,28.2,79,0.20,4.78,37
2022-11-20T15:00,27.9,83,0.10,3.22,30
2022-11-20T16:00,26.5,85,0.60,3.92,38
2022-11-20T17:00,25.8,89,0.00,3.86,17
2022-11-20T18:00,25.0,92,0.00,3.64,16
2022-11-20T19:00,24.8,93,0.00,3.06,11
2022-11-20T20:00,25.3,91,0.00,3.03,8
2022-11-20T21:00,25.2,92,0.00,3.30,358
2022-11-20T22:00,25.0,93,0.00,3.20,2
2022-11-20T23:00,24.8,93,0.00,3.20,358
2022-11-21T00:00,24.6,93,0.00,2.81,356
2022-11-21T01:00,24.5,93,0.00,2.53,351
2022-11-21T02:00,24.2,95,0.00,2.53,351
2022-11-21T03:00,24.1,96,0.00,2.92,354
2022-11-21T04:00,24.0,97,0.00,3.10,360
2022-11-21T05:00,24.0,98,0.00,2.80,2
2022-11-21T06:00,24.2,99,0.00,3.01,356
2022-11-21T07:00,25.2,96,0.00,3.21,356
2022-11-21T08:00,27.2,89,0.00,2.83,352
2022-11-21T09:00,28.9,81,0.10,2.60,16
2022-11-21T10:00,29.9,74,0.10,1.72,36
2022-11-21T11:00,29.9,76,0.20,1.72,36
2022-11-21T12:00,29.4,80,0.20,1.80,19
2022-11-21T13:00,29.0,80,0.30,1.20,355
2022-11-21T14:00,28.6,79,0.30,0.81,7
2022-11-21T15:00,26.8,84,4.70,2.13,49
2022-11-21T16:00,25.9,89,1.80,1.96,75
2022-11-21T17:00,25.1,90,3.00,1.90,18
2022-11-21T18:00,24.8,94,0.10,1.65,14
2022-11-21T19:00,24.5,96,0.00,1.70,360
2022-11-21T20:00,25.1,94,0.10,1.12,10
2022-11-21T21:00,25.1,96,0.00,3.06,11
2022-11-21T22:00,25.1,93,0.00,2.66,20
2022-11-21T23:00,25.1,92,0.00,2.88,20
2022-11-22T00:00,24.7,94,0.00,3.13,7
2022-11-22T01:00,24.3,97,0.00,3.72,354
2022-11-22T02:00,24.1,97,0.00,3.40,358
2022-11-22T03:00,24.1,97,0.00,3.21,5
2022-11-22T04:00,24.2,97,0.00,3.30,360
2022-11-22T05:00,24.2,97,0.00,3.81,3
2022-11-22T06:00,24.4,96,0.00,3.73,8
2022-11-22T07:00,25.7,91,0.00,4.34,26
2022-11-22T08:00,27.0,86,0.00,4.96,19
2022-11-22T09:00,28.1,81,0.00,4.61,24
2022-11-22T10:00,29.3,75,0.00,4.30,31
2022-11-22T11:00,29.7,73,0.00,4.41,33
2022-11-22T12:00,29.5,78,0.40,4.52,28
2022-11-22T13:00,29.2,78,0.10,4.20,25
2022-11-22T14:00,28.9,78,0.40,4.61,41
2022-11-22T15:00,28.2,79,1.20,5.02,31
2022-11-22T16:00,27.5,84,0.00,4.79,29
2022-11-22T17:00,27.1,85,0.00,3.91,32
2022-11-22T18:00,26.5,88,0.00,3.05,32
2022-11-22T19:00,26.1,90,0.00,2.72,17
2022-11-22T20:00,26.0,90,0.00,2.55,45
2022-11-22T21:00,25.5,92,0.10,2.22,352
2022-11-22T22:00,24.8,92,0.10,3.47,348
2022-11-22T23:00,24.2,93,0.00,2.92,6
2022-11-23T00:00,24.3,92,0.00,2.90,360
2022-11-23T01:00,24.1,95,0.20,2.98,14
2022-11-23T02:00,24.0,95,0.00,2.83,8
2022-11-23T03:00,24.0,97,0.00,3.51,3
2022-11-23T04:00,23.9,97,0.00,3.30,2
2022-11-23T05:00,23.8,97,0.00,3.31,5
2022-11-23T06:00,24.0,96,0.00,3.11,6
2022-11-23T07:00,25.0,93,0.00,3.35,10
2022-11-23T08:00,27.4,85,0.00,3.72,31
2022-11-23T09:00,28.3,81,0.00,3.54,29
2022-11-23T10:00,29.3,77,0.10,3.28,31
2022-11-23T11:00,29.9,74,0.20,3.18,28
2022-11-23T12:00,30.0,74,0.10,3.98,25
2022-11-23T13:00,29.3,77,0.50,4.80,31
2022-11-23T14:00,29.5,78,0.10,4.72,32
2022-11-23T15:00,28.8,80,0.10,4.89,31
2022-11-23T16:00,28.5,82,0.00,5.08,36
2022-11-23T17:00,27.8,84,0.00,4.63,33
2022-11-23T18:00,27.5,83,0.00,4.21,28
2022-11-23T19:00,27.0,83,0.30,4.36,32
2022-11-23T20:00,27.2,85,0.20,3.54,16
2022-11-23T21:00,27.3,85,0.00,4.05,16
2022-11-23T22:00,27.1,84,0.00,5.28,27
2022-11-23T23:00,26.8,84,0.00,5.72,27
2022-11-24T00:00,26.2,86,0.00,5.33,23
2022-11-24T01:00,25.8,90,0.00,4.90,17
2022-11-24T02:00,25.6,91,0.00,4.46,16
2022-11-24T03:00,25.5,92,0.00,3.86,10
2022-11-24T04:00,25.4,93,0.00,3.83,7
2022-11-24T05:00,25.4,93,0.00,4.08,11
2022-11-24T06:00,25.2,93,0.00,4.41,13
2022-11-24T07:00,26.6,87,0.00,5.37,29
2022-11-24T08:00,28.1,81,0.10,5.52,32
2022-11-24T09:00,28.5,79,0.00,5.33,40
2022-11-24T10:00,29.0,77,0.10,5.38,43
2022-11-24T11:00,29.4,76,0.20,4.95,47
2022-11-24T12:00,30.0,74,0.70,5.16,44
2022-11-24T13:00,30.0,75,0.30,4.83,40
2022-11-24T14:00,29.5,80,1.30,4.33,40
2022-11-24T15:00,28.6,80,0.50,4.53,41
2022-11-24T16:00,28.5,81,0.10,4.12,29
2022-11-24T17:00,27.9,84,0.00,4.05,20
2022-11-24T18:00,27.2,85,0.00,4.00,13
2022-11-24T19:00,26.9,87,0.00,3.65,9
